//0																					
//Oxygen, 0.96
//Nitrate, 1, 1, -2.5, 1.9
//Nitrate, 51, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		    41.49	0	 22.4806	0	36.4114	0	25.295	0	218.78	0	100.02	0	-0.33	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		    36.30	0	 22.4828	0	36.4105	0	25.294	0	218.98	0	100.11	0	-0.51	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		    31.80	0	 22.4853	0	36.4093	0	25.292	0	219.07	0	100.15	0	-0.35	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		    26.31	0	 22.4863	0	36.4076	0	25.29	0	219.17	0	100.20	0	-0.18	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		    21.18	0	 22.4928	0	36.4083	0	25.289	0	219.26	0	100.25	0	-0.12	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		    16.23	0	 22.5590	0	36.4141	0	25.275	0	219.36	0	100.42	0	-0.20	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		    11.67	0	 22.5695	0	36.4184	0	25.276	0	219.46	0	100.48	0	-0.21	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863		     7.24	0	 22.5730	0	36.4188	0	25.275	0	219.55	0	100.53	0	-0.22	0
0069Bermuda	 3	C	12/10/2012	22:51	296.432	 31.863																	
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   998.42	0	  6.1134	0	35.0889	0	27.571	0	220.13	0	71.59	0	21.50	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   951.64	0	  6.3793	0	35.0944	0	27.54	0	208.42	0	68.20	0	22.67	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   901.31	0	  6.8893	0	35.0937	0	27.471	0	191.14	0	63.29	0	23.81	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   851.15	0	  7.5113	0	35.1248	0	27.41	0	185.86	0	62.44	0	23.92	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   801.21	0	  8.3601	0	35.1692	0	27.322	0	172.80	0	59.20	0	23.70	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   750.66	0	  9.5198	0	35.2589	0	27.215	0	159.07	0	55.95	0	23.95	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   701.58	0	 10.6631	0	35.3773	0	27.123	0	155.90	0	56.26	0	22.15	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   651.27	0	 11.6007	0	35.4946	0	27.055	0	155.90	0	57.44	0	20.13	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   601.25	0	 12.9258	0	35.6884	0	26.969	0	164.64	0	62.45	0	17.44	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   551.38	0	 13.9581	0	35.8436	0	26.895	0	175.30	0	67.97	0	14.00	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   501.15	0	 14.9807	0	36.0034	0	26.817	0	175.68	0	69.61	0	12.26	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   451.05	0	 15.8048	0	36.1464	0	26.759	0	182.78	0	73.68	0	10.16	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   401.61	0	 16.4371	0	36.2670	0	26.719	0	190.27	0	77.71	0	7.64	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   381.20	0	 16.7733	0	36.3261	0	26.693	0	192.67	0	79.23	0	6.92	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   361.17	0	 17.0613	0	36.3837	0	26.675	0	196.32	0	81.21	0	6.02	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   350.25	0	 17.1889	0	36.4110	0	26.668	0	196.99	0	81.70	0	6.02	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   340.41	0	 17.2757	0	36.4280	0	26.663	0	197.95	0	82.24	0	5.59	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   330.64	0	 17.2869	0	36.4238	0	26.656	0	199.30	0	82.82	0	5.51	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   320.45	0	 17.3978	0	36.4464	0	26.649	0	200.06	0	83.33	0	4.92	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   311.20	0	 17.4763	0	36.4634	0	26.645	0	201.02	0	83.86	0	4.96	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   301.04	0	 17.5224	0	36.4729	0	26.642	0	201.79	0	84.26	0	4.64	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   291.01	0	 17.6162	0	36.4902	0	26.635	0	202.08	0	84.54	0	4.81	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   281.29	0	 17.6840	0	36.4989	0	26.626	0	202.37	0	84.77	0	5.01	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   270.92	0	 17.7362	0	36.5078	0	26.621	0	202.66	0	84.98	0	4.79	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   260.66	0	 17.8218	0	36.5234	0	26.614	0	202.75	0	85.17	0	4.25	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   251.68	0	 17.8630	0	36.5313	0	26.611	0	202.85	0	85.28	0	3.89	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   241.40	0	 17.9571	0	36.5426	0	26.598	0	202.56	0	85.32	0	4.15	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   231.43	0	 17.9765	0	36.5440	0	26.594	0	202.46	0	85.31	0	3.96	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   220.96	0	 18.1069	0	36.5644	0	26.58	0	201.89	0	85.29	0	3.55	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   211.00	0	 18.1578	0	36.5673	0	26.57	0	201.41	0	85.17	0	3.42	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   200.80	0	 18.1540	0	36.5541	0	26.56	0	201.89	0	85.36	0	3.41	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   190.87	0	 18.1953	0	36.5446	0	26.542	0	202.27	0	85.58	0	3.35	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   181.49	0	 18.2344	0	36.5405	0	26.529	0	203.33	0	86.09	0	3.05	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   171.60	0	 18.3871	0	36.5601	0	26.508	0	203.04	0	86.23	0	3.33	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   160.85	0	 18.5457	0	36.5689	0	26.477	0	200.93	0	85.59	0	2.85	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   151.09	0	 18.6797	0	36.5419	0	26.42	0	203.62	0	86.94	0	1.82	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   140.68	0	 18.8597	0	36.5573	0	26.389	0	203.62	0	87.24	0	1.70	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   130.60	0	 19.0044	0	36.5620	0	26.357	0	204.10	0	87.68	0	1.52	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   121.65	0	 19.1277	0	36.5625	0	26.326	0	205.44	0	88.46	0	1.38	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   111.21	0	 19.2943	0	36.5690	0	26.289	0	206.21	0	89.07	0	0.67	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		   101.45	0	 19.5856	0	36.5759	0	26.221	0	206.30	0	89.60	0	0.24	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    96.85	0	 20.6005	0	36.5902	0	25.967	0	210.72	0	93.24	0	0.12	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    91.61	0	 21.4219	0	36.5089	0	25.675	0	213.70	0	95.92	0	-0.49	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    86.86	0	 21.9646	0	36.4817	0	25.501	0	214.56	0	97.23	0	-1.47	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    81.77	0	 22.1613	0	36.4554	0	25.424	0	215.33	0	97.91	0	-0.95	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    76.80	0	 22.2242	0	36.4528	0	25.404	0	216.48	0	98.54	0	-1.14	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    71.82	0	 22.2526	0	36.4525	0	25.395	0	216.86	0	98.76	0	-1.04	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    66.64	0	 22.3263	0	36.4411	0	25.365	0	218.30	0	99.54	0	-0.94	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    61.63	0	 22.3476	0	36.4381	0	25.356	0	218.78	0	99.80	0	-0.84	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    56.18	0	 22.3530	0	36.4370	0	25.353	0	218.98	0	99.89	0	-0.83	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    51.41	0	 22.3508	0	36.4385	0	25.355	0	218.98	0	99.89	0	-0.51	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    46.56	0	 22.3518	0	36.4375	0	25.354	0	218.98	0	99.89	0	-0.38	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    41.45	0	 22.3512	0	36.4375	0	25.354	0	219.26	0	100.02	0	-0.51	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    36.17	0	 22.3498	0	36.4369	0	25.354	0	219.36	0	100.06	0	-0.46	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    31.70	0	 22.3511	0	36.4367	0	25.354	0	219.36	0	100.06	0	-0.41	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    26.49	0	 22.3502	0	36.4368	0	25.354	0	219.46	0	100.11	0	-0.77	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    21.27	0	 22.3473	0	36.4373	0	25.355	0	219.84	0	100.28	0	-0.68	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    16.59	0	 22.3468	0	36.4371	0	25.355	0	219.74	0	100.23	0	-0.72	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		    11.32	0	 22.3457	0	36.4367	0	25.355	0	219.94	0	100.32	0	-0.42	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006		     7.28	0	 22.3477	0	36.4366	0	25.355	0	220.03	0	100.37	0	-0.64	0
0069Bermuda	 4	C	12/16/2012	02:05	296.826	 32.006																	
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   998.38	0	  6.1541	0	35.0873	0	27.564	0	219.46	0	71.44	0	21.01	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   951.65	0	  6.5006	0	35.0925	0	27.523	0	204.67	0	67.17	0	22.68	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   900.66	0	  7.0407	0	35.1047	0	27.459	0	190.85	0	63.42	0	23.41	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   851.14	0	  7.8326	0	35.1409	0	27.377	0	180.86	0	61.22	0	23.88	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   800.94	0	  9.2672	0	35.2427	0	27.243	0	162.24	0	56.74	0	24.07	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   747.97	0	 10.3530	0	35.3391	0	27.144	0	153.41	0	54.98	0	22.53	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   701.07	0	 11.3431	0	35.4644	0	27.076	0	156.58	0	57.37	0	21.01	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   651.25	0	 12.2399	0	35.5634	0	26.995	0	150.91	0	56.38	0	20.21	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   601.02	0	 13.4163	0	35.7498	0	26.925	0	166.94	0	63.99	0	15.67	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   551.52	0	 14.3842	0	35.9036	0	26.858	0	172.51	0	67.50	0	13.16	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   501.46	0	 15.7606	0	36.1394	0	26.763	0	181.82	0	73.23	0	10.44	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   451.39	0	 16.6423	0	36.3070	0	26.707	0	190.75	0	78.23	0	7.67	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   401.04	0	 17.3394	0	36.4341	0	26.653	0	199.20	0	82.87	0	5.18	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   381.73	0	 17.4889	0	36.4603	0	26.64	0	200.64	0	83.72	0	4.95	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   360.93	0	 17.7090	0	36.4964	0	26.618	0	201.70	0	84.53	0	4.65	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   350.86	0	 17.7475	0	36.5040	0	26.615	0	201.98	0	84.72	0	4.36	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   341.49	0	 17.8237	0	36.5195	0	26.61	0	201.98	0	84.85	0	4.27	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   331.08	0	 17.9123	0	36.5353	0	26.602	0	201.50	0	84.80	0	4.62	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   321.37	0	 17.9611	0	36.5435	0	26.598	0	201.22	0	84.76	0	3.92	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   311.18	0	 18.0401	0	36.5546	0	26.588	0	201.22	0	84.89	0	3.99	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   300.84	0	 18.0842	0	36.5598	0	26.582	0	202.27	0	85.41	0	3.75	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   291.45	0	 18.1288	0	36.5680	0	26.578	0	201.89	0	85.32	0	3.89	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   281.12	0	 18.1592	0	36.5729	0	26.575	0	200.83	0	84.93	0	3.84	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   271.16	0	 18.1993	0	36.5760	0	26.568	0	200.35	0	84.79	0	3.58	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   261.38	0	 18.2281	0	36.5754	0	26.56	0	200.26	0	84.80	0	3.73	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   251.17	0	 18.1869	0	36.5486	0	26.547	0	201.50	0	85.25	0	3.40	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   241.72	0	 18.2037	0	36.5421	0	26.538	0	203.23	0	86.00	0	3.45	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   231.73	0	 18.2882	0	36.5473	0	26.521	0	203.62	0	86.30	0	3.55	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   219.85	0	 18.3568	0	36.5321	0	26.492	0	207.17	0	87.91	0	2.90	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   211.21	0	 18.3920	0	36.5291	0	26.481	0	207.65	0	88.18	0	2.56	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   201.57	0	 18.5197	0	36.5375	0	26.456	0	206.30	0	87.82	0	2.61	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   191.15	0	 18.6738	0	36.5453	0	26.425	0	204.10	0	87.14	0	2.40	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   181.60	0	 18.8068	0	36.5457	0	26.392	0	204.10	0	87.35	0	1.90	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   170.52	0	 19.0436	0	36.5712	0	26.355	0	203.90	0	87.67	0	1.76	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   160.54	0	 19.1822	0	36.5812	0	26.328	0	206.30	0	88.94	0	1.31	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   150.58	0	 19.2777	0	36.5830	0	26.305	0	207.94	0	89.80	0	0.51	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   141.46	0	 19.3203	0	36.5843	0	26.296	0	208.32	0	90.04	0	0.69	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   130.38	0	 19.3977	0	36.5891	0	26.28	0	207.65	0	89.88	0	1.12	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   120.99	0	 19.4587	0	36.5953	0	26.27	0	207.07	0	89.73	0	0.97	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   110.58	0	 19.5512	0	36.5850	0	26.237	0	206.88	0	89.80	0	0.59	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		   100.41	0	 19.7425	0	36.5914	0	26.194	0	209.76	0	91.37	0	-0.16	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    95.64	0	 19.8674	0	36.6073	0	26.175	0	210.62	0	91.97	0	-0.68	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    90.69	0	 19.9447	0	36.6107	0	26.158	0	211.39	0	92.44	0	-0.58	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    86.34	0	 20.0432	0	36.6111	0	26.132	0	211.87	0	92.81	0	-0.42	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    81.09	0	 20.3873	0	36.6195	0	26.049	0	213.12	0	93.95	0	-0.68	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    76.78	0	 21.2720	0	36.5116	0	25.719	0	213.02	0	95.37	0	0.25	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    71.68	0	 21.7232	0	36.4522	0	25.543	0	218.30	0	98.49	0	-0.36	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    66.74	0	 21.7307	0	36.4520	0	25.541	0	219.65	0	99.11	0	-0.71	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    61.41	0	 21.7288	0	36.4520	0	25.542	0	220.13	0	99.32	0	-0.78	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    56.65	0	 21.7285	0	36.4523	0	25.542	0	220.32	0	99.41	0	-0.64	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    51.61	0	 21.7276	0	36.4521	0	25.542	0	220.42	0	99.45	0	-0.67	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    46.74	0	 21.7271	0	36.4518	0	25.542	0	220.90	0	99.66	0	-0.70	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    41.52	0	 21.7261	0	36.4521	0	25.543	0	220.99	0	99.71	0	-0.48	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    36.21	0	 21.7265	0	36.4522	0	25.543	0	221.18	0	99.79	0	-0.48	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    31.25	0	 21.7278	0	36.4518	0	25.542	0	221.28	0	99.84	0	-0.50	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    26.37	0	 21.7203	0	36.4524	0	25.544	0	221.47	0	99.91	0	-0.30	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    21.86	0	 21.7229	0	36.4525	0	25.544	0	221.57	0	99.96	0	-0.65	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    16.70	0	 21.7210	0	36.4524	0	25.544	0	221.86	0	100.09	0	-0.59	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		    11.49	0	 21.7206	0	36.4516	0	25.544	0	222.05	0	100.17	0	-0.55	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304		     7.67	0	 21.7190	0	36.4519	0	25.544	0	222.14	0	100.21	0	-0.61	0
0069Bermuda	 5	C	12/21/2012	05:14	297.04	 32.304																	
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   998.33	0	  6.3463	0	35.0854	0	27.537	0	208.99	0	68.34	0	22.53	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   950.28	0	  6.9022	0	35.0980	0	27.473	0	194.21	0	64.33	0	23.69	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   901.10	0	  7.5016	0	35.1213	0	27.408	0	182.59	0	61.33	0	24.26	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   851.10	0	  8.6815	0	35.1925	0	27.293	0	167.90	0	57.95	0	24.24	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   801.01	0	  9.7226	0	35.2810	0	27.201	0	158.02	0	55.84	0	23.52	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   751.11	0	 10.7265	0	35.3735	0	27.109	0	148.03	0	53.49	0	22.96	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   701.05	0	 11.6183	0	35.4993	0	27.056	0	157.34	0	58.00	0	20.57	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   651.41	0	 12.8241	0	35.6539	0	26.96	0	155.81	0	58.96	0	17.92	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   601.09	0	 14.1369	0	35.8624	0	26.874	0	171.07	0	66.58	0	14.31	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   551.73	0	 14.9642	0	35.9978	0	26.815	0	171.94	0	68.10	0	12.35	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   500.97	0	 16.1353	0	36.2056	0	26.735	0	187.01	0	75.90	0	8.76	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   451.17	0	 16.9713	0	36.3583	0	26.674	0	196.42	0	81.10	0	6.66	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   401.02	0	 17.4949	0	36.4585	0	26.637	0	200.16	0	83.53	0	5.11	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   381.03	0	 17.6522	0	36.4843	0	26.621	0	201.89	0	84.51	0	4.73	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   361.17	0	 17.8256	0	36.5151	0	26.606	0	202.37	0	85.01	0	4.07	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   350.85	0	 17.9189	0	36.5367	0	26.602	0	202.46	0	85.21	0	4.23	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   341.07	0	 17.9683	0	36.5434	0	26.596	0	202.46	0	85.30	0	4.23	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   330.87	0	 18.0194	0	36.5507	0	26.59	0	202.46	0	85.38	0	4.31	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   321.32	0	 18.0443	0	36.5504	0	26.583	0	202.66	0	85.50	0	3.80	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   311.45	0	 18.0734	0	36.5483	0	26.575	0	202.46	0	85.47	0	4.07	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   301.37	0	 18.1351	0	36.5581	0	26.568	0	202.66	0	85.65	0	4.03	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   291.31	0	 18.1557	0	36.5553	0	26.561	0	202.75	0	85.73	0	3.70	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   281.57	0	 18.1958	0	36.5523	0	26.548	0	202.37	0	85.63	0	3.78	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   271.35	0	 18.2364	0	36.5513	0	26.538	0	202.46	0	85.73	0	3.98	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   260.89	0	 18.2620	0	36.5488	0	26.529	0	202.94	0	85.98	0	3.24	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   251.15	0	 18.2745	0	36.5395	0	26.518	0	204.10	0	86.48	0	3.02	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   241.23	0	 18.2947	0	36.5273	0	26.503	0	206.30	0	87.44	0	2.91	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   230.83	0	 18.3578	0	36.5316	0	26.491	0	207.46	0	88.04	0	2.51	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   220.99	0	 18.4413	0	36.5340	0	26.473	0	206.02	0	87.57	0	2.69	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   210.80	0	 18.5877	0	36.5540	0	26.454	0	204.10	0	87.00	0	2.97	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   201.58	0	 18.8320	0	36.5873	0	26.421	0	200.74	0	85.98	0	2.78	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   191.28	0	 18.9431	0	36.5716	0	26.38	0	201.12	0	86.31	0	2.30	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   181.38	0	 19.0284	0	36.5690	0	26.356	0	203.52	0	87.48	0	2.00	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   170.78	0	 19.1555	0	36.5757	0	26.33	0	205.15	0	88.39	0	1.30	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   161.51	0	 19.2360	0	36.5823	0	26.315	0	207.26	0	89.44	0	1.26	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   151.35	0	 19.3390	0	36.5855	0	26.292	0	208.61	0	90.19	0	1.21	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   141.57	0	 19.5047	0	36.6003	0	26.262	0	208.22	0	90.31	0	0.60	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   131.32	0	 19.7462	0	36.6187	0	26.216	0	207.84	0	90.56	0	0.10	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   120.60	0	 20.0765	0	36.6453	0	26.153	0	209.66	0	91.92	0	-0.57	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   111.02	0	 20.4642	0	36.6647	0	26.067	0	211.68	0	93.47	0	-1.20	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		   100.64	0	 20.9712	0	36.6586	0	25.926	0	214.46	0	95.57	0	-0.72	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		    95.87	0	 21.6161	0	36.5195	0	25.631	0	214.18	0	96.48	0	-0.41	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		    91.07	0	 21.7535	0	36.4978	0	25.574	0	217.06	0	98.00	0	-0.98	0
0069Bermuda	 6	C	12/26/2012	08:22	297.072	 32.520		    86.11	0	 21.7779	0	36.4930	0	25.563	0	218.59	0	98.74	0	-0.92	0
