//0																															
//Oxygen, 1.02
//Nitrate, 1,1,-0.25,0
//pH, 1, -0.15, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		900	0	0.521	0	34.682	0	27.82	0	211.24	0	59.67	0		8	0.02	0	0.000097	0	2.44	0	7.9270	0	7.6265	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		898	0	0.522	0	34.682	0	27.82	0	211.24	0	59.67	0		8	0.02	0	0.000101	0	2.42	0	7.9262	0	7.6258	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		896	0	0.523	0	34.682	0	27.82	0	211.14	0	59.64	0		8	0.03	0	0.000096	0	2.42	0	7.9261	0	7.6257	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		894	0	0.526	0	34.682	0	27.82	0	211.24	0	59.68	0		8	0.02	0	0.000097	0	2.42	0	7.9265	0	7.6260	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		892	0	0.526	0	34.682	0	27.82	0	211.34	0	59.70	0		8	0.02	0	0.000096	0	2.4	0	7.9275	0	7.6268	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		890	0	0.527	0	34.682	0	27.82	0	211.34	0	59.71	0		8	0.02	0	0.000098	0	2.43	0	7.9271	0	7.6264	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		888	0	0.527	0	34.682	0	27.82	0	211.24	0	59.68	0		8	0.02	0	0.000096	0	2.44	0	7.9263	0	7.6256	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		886	0	0.527	0	34.682	0	27.82	0	211.04	0	59.62	0		8	0.02	0	0.000096	0	2.43	0	7.9261	0	7.6254	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		884	0	0.527	0	34.682	0	27.82	0	210.73	0	59.53	0		8	0.02	0	0.0001	0	2.41	0	7.9242	0	7.6236	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		882	0	0.528	0	34.682	0	27.82	0	210.32	0	59.42	0		8	0.02	0	0.000096	0	2.43	0	7.9242	0	7.6236	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		880	0	0.529	0	34.682	0	27.82	0	210.12	0	59.36	0		8	0.03	0	0.000098	0	2.42	0	7.9245	0	7.6237	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		878	0	0.53	0	34.682	0	27.82	0	210.12	0	59.36	0		8	0.02	0	0.000097	0	2.43	0	7.9247	0	7.6239	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		876	0	0.533	0	34.682	0	27.819	0	210.02	0	59.34	0		8	0.03	0	0.000099	0	2.44	0	7.9251	0	7.6242	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		874	0	0.535	0	34.682	0	27.819	0	210.22	0	59.40	0		8	0.02	0	0.000097	0	2.42	0	7.9262	0	7.6252	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		872	0	0.535	0	34.682	0	27.819	0	210.32	0	59.43	0		8	0.02	0	0.000096	0	2.43	0	7.9259	0	7.6249	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		870	0	0.535	0	34.682	0	27.819	0	210.22	0	59.40	0		8	0.02	0	0.000097	0	2.4	0	7.9251	0	7.6240	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		868	0	0.536	0	34.682	0	27.819	0	210.12	0	59.37	0		8	0.02	0	0.000096	0	2.42	0	7.9256	0	7.6245	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		866	0	0.539	0	34.682	0	27.819	0	210.22	0	59.41	0		8	0.02	0	0.000097	0	2.42	0	7.9262	0	7.6250	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		864	0	0.54	0	34.682	0	27.819	0	210.43	0	59.47	0		8	0.02	0	0.0001	0	2.44	0	7.9270	0	7.6256	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		862	0	0.541	0	34.683	0	27.82	0	210.53	0	59.50	0		8	0.03	0	0.000097	0	2.43	0	7.9275	0	7.6261	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		860	0	0.543	0	34.683	0	27.82	0	210.63	0	59.53	0		8	0.02	0	0.000098	0	2.43	0	7.9281	0	7.6266	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		858	0	0.544	0	34.683	0	27.82	0	210.63	0	59.53	0		8	0.03	0	0.000097	0	2.44	0	7.9276	0	7.6261	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		856	0	0.545	0	34.683	0	27.819	0	210.63	0	59.53	0		8	0.02	0	0.000102	0	2.44	0	7.9278	0	7.6262	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		854	0	0.545	0	34.683	0	27.819	0	210.53	0	59.50	0		8	0.02	0	0.000097	0	2.44	0	7.9278	0	7.6261	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		852	0	0.547	0	34.683	0	27.819	0	210.63	0	59.54	0	34.05	0	0.03	0	0.0001	0	2.43	0	7.9286	0	7.6268	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		850	0	0.549	0	34.683	0	27.819	0	210.83	0	59.60	0		8	0.03	0	0.0001	0	2.45	0	7.9294	0	7.6276	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		848	0	0.55	0	34.683	0	27.819	0	211.04	0	59.66	0		8	0.02	0	0.000099	0	2.44	0	7.9291	0	7.6272	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		846	0	0.551	0	34.683	0	27.819	0	211.14	0	59.69	0		8	0.03	0	0.000096	0	2.42	0	7.9296	0	7.6276	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		844	0	0.552	0	34.683	0	27.819	0	211.24	0	59.72	0		8	0.02	0	0.000097	0	2.42	0	7.9302	0	7.6281	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		842	0	0.553	0	34.683	0	27.819	0	211.34	0	59.75	0		8	0.02	0	0.000101	0	2.44	0	7.9301	0	7.6279	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		840	0	0.553	0	34.683	0	27.819	0	211.45	0	59.78	0		8	0.02	0	0.000097	0	2.44	0	7.9305	0	7.6283	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		838	0	0.554	0	34.683	0	27.819	0	211.45	0	59.78	0		8	0.02	0	0.000097	0	2.44	0	7.9307	0	7.6284	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		836	0	0.555	0	34.683	0	27.819	0	211.55	0	59.81	0		8	0.02	0	0.000097	0	2.44	0	7.9316	0	7.6292	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		834	0	0.556	0	34.683	0	27.819	0	211.55	0	59.81	0		8	0.03	0	0.000097	0	2.42	0	7.9309	0	7.6285	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		832	0	0.557	0	34.683	0	27.819	0	211.55	0	59.81	0		8	0.02	0	0.000099	0	2.43	0	7.9309	0	7.6284	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		830	0	0.558	0	34.683	0	27.819	0	211.55	0	59.81	0		8	0.02	0	0.000096	0	2.45	0	7.9311	0	7.6285	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		828	0	0.558	0	34.683	0	27.819	0	211.65	0	59.84	0		8	0.02	0	0.000107	0	2.42	0	7.9321	0	7.6294	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		826	0	0.559	0	34.683	0	27.819	0	211.55	0	59.81	0		8	0.02	0	0.000097	0	2.44	0	7.9316	0	7.6289	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		824.1	0	0.56	0	34.683	0	27.819	0	211.55	0	59.82	0		8	0.02	0	0.000097	0	2.42	0	7.9318	0	7.6290	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		822	0	0.562	0	34.683	0	27.818	0	211.55	0	59.82	0		8	0.02	0	0.000097	0	2.42	0	7.9318	0	7.6290	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		820	0	0.563	0	34.683	0	27.818	0	211.45	0	59.79	0		8	0.03	0	0.000097	0	2.43	0	7.9319	0	7.6291	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		818	0	0.564	0	34.684	0	27.819	0	211.55	0	59.82	0		8	0.02	0	0.000097	0	2.45	0	7.9326	0	7.6296	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		816	0	0.565	0	34.684	0	27.819	0	211.55	0	59.82	0		8	0.02	0	0.000097	0	2.42	0	7.9322	0	7.6292	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		814	0	0.567	0	34.684	0	27.819	0	211.45	0	59.80	0		8	0.02	0	0.0001	0	2.4	0	7.9324	0	7.6294	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		812	0	0.568	0	34.684	0	27.819	0	211.55	0	59.83	0		8	0.02	0	0.000096	0	2.42	0	7.9321	0	7.6290	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		810	0	0.57	0	34.684	0	27.819	0	211.45	0	59.80	0		8	0.02	0	0.000097	0	2.42	0	7.9323	0	7.6291	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		808	0	0.571	0	34.684	0	27.819	0	211.45	0	59.80	0		8	0.02	0	0.000106	0	2.4	0	7.9334	0	7.6301	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		806	0	0.572	0	34.684	0	27.819	0	211.45	0	59.81	0		8	0.02	0	0.000136	0	2.43	0	7.9332	0	7.6299	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		804	0	0.573	0	34.684	0	27.819	0	211.45	0	59.81	0		8	0.02	0	0.000096	0	2.41	0	7.9333	0	7.6299	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		802	0	0.573	0	34.684	0	27.819	0	211.45	0	59.81	0	33.95	0	0.03	0	0.000097	0	2.45	0	7.9325	0	7.6291	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		800	0	0.576	0	34.684	0	27.818	0	211.24	0	59.75	0		8	0.02	0	0.000097	0	2.44	0	7.9326	0	7.6292	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		798	0	0.578	0	34.684	0	27.818	0	211.24	0	59.76	0		8	0.02	0	0.000097	0	2.42	0	7.9327	0	7.6293	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		796	0	0.579	0	34.684	0	27.818	0	211.34	0	59.79	0		8	0.02	0	0.0001	0	2.42	0	7.9334	0	7.6298	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		794	0	0.579	0	34.684	0	27.818	0	211.45	0	59.82	0		8	0.02	0	0.000097	0	2.41	0	7.9341	0	7.6305	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		792	0	0.58	0	34.684	0	27.818	0	211.45	0	59.82	0		8	0.02	0	0.0001	0	2.44	0	7.9340	0	7.6303	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		790	0	0.582	0	34.684	0	27.818	0	211.45	0	59.82	0		8	0.02	0	0.000097	0	2.44	0	7.9340	0	7.6303	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		788	0	0.583	0	34.684	0	27.818	0	211.55	0	59.85	0		8	0.02	0	0.000098	0	2.43	0	7.9345	0	7.6307	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		786	0	0.585	0	34.684	0	27.818	0	211.55	0	59.85	0		8	0.02	0	0.000101	0	2.43	0	7.9345	0	7.6306	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		784	0	0.586	0	34.684	0	27.818	0	211.55	0	59.86	0		8	0.02	0	0.000098	0	2.46	0	7.9348	0	7.6308	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		782	0	0.588	0	34.684	0	27.818	0	211.55	0	59.86	0		8	0.02	0	0.000099	0	2.42	0	7.9348	0	7.6308	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		780	0	0.59	0	34.685	0	27.818	0	211.55	0	59.86	0		8	0.02	0	0.000098	0	2.41	0	7.9349	0	7.6308	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		778	0	0.592	0	34.685	0	27.818	0	211.55	0	59.87	0		8	0.03	0	0.0001	0	2.44	0	7.9350	0	7.6309	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		776	0	0.594	0	34.685	0	27.818	0	211.55	0	59.87	0		8	0.02	0	0.000098	0	2.43	0	7.9355	0	7.6313	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		774	0	0.595	0	34.685	0	27.818	0	211.65	0	59.90	0		8	0.02	0	0.000097	0	2.42	0	7.9357	0	7.6314	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		772	0	0.597	0	34.685	0	27.818	0	211.65	0	59.90	0		8	0.02	0	0.0001	0	2.43	0	7.9360	0	7.6317	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		770	0	0.598	0	34.685	0	27.818	0	211.55	0	59.88	0		8	0.02	0	0.000097	0	2.42	0	7.9363	0	7.6319	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		768	0	0.6	0	34.685	0	27.818	0	211.65	0	59.91	0		8	0.02	0	0.000097	0	2.43	0	7.9359	0	7.6315	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		766	0	0.6	0	34.685	0	27.818	0	211.55	0	59.88	0		8	0.03	0	0.000106	0	2.43	0	7.9361	0	7.6316	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		764	0	0.601	0	34.685	0	27.818	0	211.55	0	59.88	0		8	0.02	0	0.000098	0	2.42	0	7.9362	0	7.6317	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		762	0	0.601	0	34.685	0	27.818	0	211.45	0	59.85	0		8	0.03	0	0.0001	0	2.42	0	7.9361	0	7.6315	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		760	0	0.602	0	34.685	0	27.818	0	211.45	0	59.85	0		8	0.02	0	0.000097	0	2.44	0	7.9355	0	7.6309	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		758	0	0.603	0	34.685	0	27.818	0	211.45	0	59.85	0		8	0.02	0	0.000097	0	2.41	0	7.9357	0	7.6310	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		756	0	0.606	0	34.685	0	27.817	0	211.24	0	59.80	0		8	0.02	0	0.000099	0	2.44	0	7.9353	0	7.6306	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		754	0	0.606	0	34.685	0	27.817	0	211.04	0	59.74	0		8	0.02	0	0.000097	0	2.41	0	7.9352	0	7.6305	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		752	0	0.606	0	34.685	0	27.817	0	210.94	0	59.71	0	33.85	0	0.03	0	0.000098	0	2.42	0	7.9356	0	7.6308	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		750	0	0.612	0	34.685	0	27.817	0	210.83	0	59.69	0		8	0.02	0	0.000099	0	2.42	0	7.9350	0	7.6302	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		748	0	0.616	0	34.685	0	27.817	0	210.83	0	59.70	0		8	0.02	0	0.000106	0	2.41	0	7.9362	0	7.6313	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		746	0	0.618	0	34.685	0	27.817	0	210.83	0	59.70	0		8	0.02	0	0.000098	0	2.42	0	7.9357	0	7.6309	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		744	0	0.619	0	34.685	0	27.817	0	210.83	0	59.71	0		8	0.02	0	0.000103	0	2.44	0	7.9350	0	7.6302	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		742	0	0.62	0	34.686	0	27.817	0	210.73	0	59.68	0		8	0.02	0	0.0001	0	2.42	0	7.9357	0	7.6307	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		740	0	0.621	0	34.686	0	27.817	0	210.53	0	59.62	0		8	0.02	0	0.000098	0	2.44	0	7.9351	0	7.6302	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		738	0	0.622	0	34.686	0	27.817	0	210.43	0	59.60	0		8	0.03	0	0.0001	0	2.43	0	7.9357	0	7.6306	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		736	0	0.623	0	34.686	0	27.817	0	210.43	0	59.60	0		8	0.03	0	0.000096	0	2.44	0	7.9351	0	7.6300	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		734	0	0.623	0	34.686	0	27.817	0	210.53	0	59.63	0		8	0.02	0	0.000097	0	2.44	0	7.9350	0	7.6298	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		732	0	0.625	0	34.686	0	27.817	0	210.53	0	59.63	0		8	0.02	0	0.000098	0	2.44	0	7.9361	0	7.6308	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		730	0	0.626	0	34.686	0	27.817	0	210.53	0	59.63	0		8	0.02	0	0.000105	0	2.44	0	7.9367	0	7.6313	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		728	0	0.629	0	34.686	0	27.817	0	210.63	0	59.66	0		8	0.03	0	0.000112	0	2.41	0	7.9369	0	7.6315	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		726	0	0.63	0	34.686	0	27.817	0	210.63	0	59.67	0		8	0.02	0	0.000099	0	2.44	0	7.9366	0	7.6312	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		724	0	0.632	0	34.686	0	27.817	0	210.63	0	59.67	0		8	0.03	0	0.000098	0	2.46	0	7.9365	0	7.6310	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		722	0	0.633	0	34.686	0	27.817	0	210.53	0	59.64	0		8	0.02	0	0.000098	0	2.44	0	7.9366	0	7.6311	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		720	0	0.634	0	34.686	0	27.816	0	210.53	0	59.64	0		8	0.02	0	0.000101	0	2.44	0	7.9369	0	7.6313	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		718	0	0.636	0	34.686	0	27.816	0	210.32	0	59.59	0		8	0.04	0	0.000099	0	2.43	0	7.9359	0	7.6303	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		716	0	0.638	0	34.686	0	27.816	0	210.22	0	59.56	0		8	0.03	0	0.000098	0	2.44	0	7.9362	0	7.6306	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		714	0	0.639	0	34.686	0	27.816	0	210.12	0	59.53	0		8	0.02	0	0.000098	0	2.42	0	7.9357	0	7.6300	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		712	0	0.64	0	34.686	0	27.816	0	210.02	0	59.51	0		8	0.02	0	0.000097	0	2.44	0	7.9360	0	7.6303	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		710	0	0.642	0	34.686	0	27.816	0	209.81	0	59.45	0		8	0.03	0	0.000104	0	2.43	0	7.9360	0	7.6302	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		708	0	0.643	0	34.686	0	27.816	0	209.81	0	59.45	0		8	0.02	0	0.000102	0	2.42	0	7.9358	0	7.6300	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		706	0	0.643	0	34.686	0	27.816	0	209.71	0	59.43	0		8	0.02	0	0.000104	0	2.44	0	7.9359	0	7.6300	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		704	0	0.643	0	34.686	0	27.816	0	209.61	0	59.40	0		8	0.02	0	0.000098	0	2.44	0	7.9354	0	7.6295	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		702	0	0.643	0	34.686	0	27.816	0	209.61	0	59.40	0		8	0.02	0	0.000097	0	2.43	0	7.9353	0	7.6293	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		700	0	0.647	0	34.686	0	27.816	0	209.61	0	59.40	0	33.85	0	0.02	0	0.000102	0	2.44	0	7.9358	0	7.6298	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		698	0	0.648	0	34.686	0	27.816	0	209.51	0	59.38	0		8	0.02	0	0.0001	0	2.44	0	7.9357	0	7.6296	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		696	0	0.648	0	34.686	0	27.816	0	209.61	0	59.40	0		8	0.02	0	0.000106	0	2.44	0	7.9361	0	7.6299	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		694	0	0.649	0	34.686	0	27.816	0	209.61	0	59.41	0		8	0.03	0	0.000105	0	2.42	0	7.9356	0	7.6294	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		692	0	0.65	0	34.686	0	27.815	0	209.51	0	59.38	0		8	0.03	0	0.000101	0	2.43	0	7.9361	0	7.6298	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		690	0	0.651	0	34.686	0	27.815	0	209.51	0	59.38	0		8	0.02	0	0.000101	0	2.43	0	7.9361	0	7.6298	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		688	0	0.652	0	34.687	0	27.816	0	209.41	0	59.35	0		8	0.02	0	0.000097	0	2.44	0	7.9358	0	7.6295	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		686	0	0.653	0	34.687	0	27.816	0	209.30	0	59.33	0		8	0.02	0	0.000097	0	2.46	0	7.9359	0	7.6295	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		684	0	0.655	0	34.686	0	27.815	0	209.30	0	59.33	0		8	0.03	0	0.000116	0	2.43	0	7.9358	0	7.6294	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		682	0	0.656	0	34.686	0	27.815	0	209.20	0	59.30	0		8	0.03	0	0.000097	0	2.44	0	7.9359	0	7.6294	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		680	0	0.657	0	34.686	0	27.815	0	209.20	0	59.30	0		8	0.02	0	0.000098	0	2.43	0	7.9355	0	7.6290	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		678	0	0.658	0	34.686	0	27.815	0	209.10	0	59.28	0		8	0.03	0	0.000098	0	2.44	0	7.9356	0	7.6291	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		676	0	0.66	0	34.686	0	27.815	0	209.10	0	59.28	0		8	0.02	0	0.000099	0	2.44	0	7.9360	0	7.6293	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		674	0	0.661	0	34.687	0	27.816	0	209.10	0	59.28	0		8	0.02	0	0.000099	0	2.47	0	7.9350	0	7.6284	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		672	0	0.663	0	34.687	0	27.815	0	209.00	0	59.25	0		8	0.02	0	0.000099	0	2.43	0	7.9354	0	7.6287	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		670	0	0.665	0	34.687	0	27.815	0	209.00	0	59.26	0		8	0.03	0	0.000099	0	2.45	0	7.9352	0	7.6285	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		668	0	0.667	0	34.687	0	27.815	0	209.00	0	59.26	0		8	0.03	0	0.000104	0	2.44	0	7.9353	0	7.6286	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		666	0	0.668	0	34.687	0	27.815	0	209.00	0	59.26	0		8	0.02	0	0.000103	0	2.43	0	7.9368	0	7.6299	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		664	0	0.67	0	34.687	0	27.815	0	208.90	0	59.24	0		8	0.03	0	0.000102	0	2.44	0	7.9364	0	7.6295	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		662	0	0.671	0	34.687	0	27.815	0	208.90	0	59.24	0		8	0.02	0	0.000098	0	2.44	0	7.9366	0	7.6296	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		660	0	0.671	0	34.687	0	27.815	0	209.00	0	59.27	0		8	0.03	0	0.0001	0	2.44	0	7.9365	0	7.6295	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		658	0	0.672	0	34.687	0	27.815	0	208.90	0	59.24	0		8	0.02	0	0.000098	0	2.44	0	7.9361	0	7.6290	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		656	0	0.672	0	34.687	0	27.815	0	208.90	0	59.24	0		8	0.02	0	0.000104	0	2.43	0	7.9363	0	7.6292	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		654	0	0.673	0	34.687	0	27.815	0	208.90	0	59.24	0		8	0.06	0	0.000101	0	2.44	0	7.9363	0	7.6291	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		652	0	0.675	0	34.687	0	27.815	0	208.90	0	59.24	0	33.85	0	0.03	0	0.0001	0	2.44	0	7.9371	0	7.6298	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		650	0	0.677	0	34.687	0	27.815	0	208.90	0	59.25	0		8	0.03	0	0.000097	0	2.43	0	7.9367	0	7.6294	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		648	0	0.679	0	34.687	0	27.814	0	208.79	0	59.22	0		8	0.02	0	0.000099	0	2.44	0	7.9374	0	7.6300	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		646	0	0.681	0	34.687	0	27.814	0	208.90	0	59.25	0		8	0.02	0	0.000098	0	2.44	0	7.9374	0	7.6299	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		644	0	0.684	0	34.688	0	27.815	0	208.79	0	59.23	0		8	0.02	0	0.000098	0	2.44	0	7.9375	0	7.6300	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		642	0	0.685	0	34.688	0	27.815	0	208.79	0	59.23	0		8	0.02	0	0.000098	0	2.44	0	7.9382	0	7.6306	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		640	0	0.687	0	34.688	0	27.815	0	208.79	0	59.23	0		8	0.02	0	0.0001	0	2.41	0	7.9382	0	7.6306	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		638	0	0.69	0	34.688	0	27.815	0	208.79	0	59.24	0		8	0.03	0	0.00013	0	2.43	0	7.9383	0	7.6306	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		636	0	0.691	0	34.688	0	27.815	0	208.79	0	59.24	0		8	0.03	0	0.000098	0	2.44	0	7.9379	0	7.6302	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		634	0	0.692	0	34.688	0	27.814	0	208.79	0	59.24	0		8	0.03	0	0.000098	0	2.44	0	7.9380	0	7.6303	0
0511SoOcn	4	C	1/17/2015	20:15	0.226	-64.993		632	0	0.694	0	34.688	0	27.814	0	208.79	0	59.24	0		8	0.02	0	0.000101	0	2.43	0	7.9387	0	7.6308	0
