//0																						
//Oxygen, 1.11
//Nitrate, 1, 1, 0.8, -.5
//Nitrate, 182, 1, -2, 1
//Nitrate, 263, 1, -1, 1
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108		36.33	0	20.1418	0	36.3966	0	25.923	0	220.89	0	96.82	0	1.84	0	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108		31.05	0	20.1368	0	36.3909	0	25.92	0	224.66	0	98.46	0	1.82	0	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108		26.35	0	20.1379	0	36.3903	0	25.919	0	227.22	0	99.58	0	1.71	0	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108		21.62	0	20.1351	0	36.3904	0	25.92	0	228.99	0	100.35	0	1.50	0	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108		16.86	0	20.1351	0	36.39	0	25.919	0	229.77	0	100.69	0	2.01	0	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108		11.33	0	20.1331	0	36.3905	0	25.92	0	230.10	0	100.83	0	1.78	0	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108		7.74	0	20.1324	0	36.3908	0	25.921	0	230.44	0	100.98	0	1.63	0	
6976BERMUDA	92	C	2/28/2012	12:10	300.546	37.108																
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		999.27	0	5.2579	0	35.0159	0	27.618	0	245.64	0	78.25	0	21.59	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		951.51	0	5.5239	0	35.0224	0	27.59	0	237.10	0	76.01	0	22.66	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		901.76	0	6.0084	0	35.0413	0	27.545	0	222.56	0	72.18	0	22.98	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		851.43	0	6.4011	0	35.0529	0	27.503	0	209.79	0	68.67	0	24.22	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		801.26	0	6.9362	0	35.0647	0	27.441	0	194.92	0	64.60	0	25.03	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		751.43	0	8.0691	0	35.1155	0	27.321	0	170.27	0	57.93	0	25.92	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		700.91	0	8.9706	0	35.1836	0	27.24	0	153.40	0	53.28	0	26.02	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		650.97	0	10.0571	0	35.2779	0	27.143	0	143.30	0	51.01	0	25.85	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		601.24	0	11.4057	0	35.4502	0	27.053	0	145.19	0	53.26	0	22.85	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		549.49	0	12.8376	0	35.6439	0	26.949	0	154.73	0	58.56	0	19.55	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		501.45	0	14.1743	0	35.8473	0	26.854	0	156.84	0	61.09	0	16.58	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		451.32	0	15.4906	0	36.0633	0	26.757	0	161.95	0	64.84	0	12.80	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		401.62	0	16.6359	0	36.2896	0	26.693	0	187.15	0	76.74	0	10.17	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		380.99	0	16.8742	0	36.3366	0	26.678	0	188.03	0	77.48	0	8.64	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		359.56	0	17.2555	0	36.4221	0	26.662	0	200.13	0	83.12	0	7.41	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		351.56	0	17.423	0	36.4555	0	26.651	0	202.46	0	84.37	0	6.62	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		341.35	0	17.487	0	36.467	0	26.646	0	203.69	0	84.99	0	6.78	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		331.38	0	17.5644	0	36.4802	0	26.639	0	205.68	0	85.96	0	6.38	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		321.01	0	17.6114	0	36.4871	0	26.633	0	206.57	0	86.41	0	6.35	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		311.05	0	17.6737	0	36.4945	0	26.625	0	206.24	0	86.38	0	6.02	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		301.28	0	17.7256	0	36.4998	0	26.617	0	205.13	0	86.00	0	6.38	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		291.15	0	17.819	0	36.5134	0	26.606	0	203.91	0	85.65	0	6.12	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		281.37	0	17.8706	0	36.5239	0	26.603	0	204.35	0	85.92	0	6.08	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		271.52	0	17.9169	0	36.5255	0	26.593	0	203.69	0	85.72	0	6.72	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		261.7	0	18.0454	0	36.5453	0	26.579	0	200.58	0	84.63	0	5.58	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		251.53	0	18.1494	0	36.5641	0	26.57	0	202.91	0	85.79	0	5.20	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		241.18	0	18.1547	0	36.561	0	26.566	0	203.13	0	85.89	0	5.22	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		231.56	0	18.2254	0	36.5597	0	26.547	0	200.69	0	84.97	0	5.27	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		221.13	0	18.3254	0	36.5666	0	26.529	0	198.47	0	84.19	0	5.34	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		211.12	0	18.4246	0	36.5722	0	26.509	0	198.02	0	84.16	0	4.81	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		201.7	0	18.5011	0	36.575	0	26.493	0	197.47	0	84.05	0	4.91	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		191.43	0	18.599	0	36.5774	0	26.471	0	196.03	0	83.59	0	5.06	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		181.47	0	18.6496	0	36.578	0	26.459	0	196.14	0	83.72	0	4.75	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		171.06	0	18.8145	0	36.5695	0	26.41	0	196.80	0	84.25	0	4.45	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		161.32	0	18.94	0	36.5637	0	26.374	0	200.36	0	85.97	0	4.12	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		151.71	0	19.0448	0	36.5615	0	26.346	0	201.24	0	86.52	0	3.32	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		140.8	0	19.1224	0	36.5336	0	26.303	0	204.02	0	87.83	0	3.39	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		131.6	0	19.1429	0	36.5131	0	26.28	0	205.91	0	88.66	0	3.43	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		121.24	0	19.237	0	36.5126	0	26.256	0	207.13	0	89.34	0	3.29	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		111.66	0	19.2104	0	36.4604	0	26.218	0	216.23	0	93.20	0	2.03	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		101.21	0	19.199	0	36.4468	0	26.209	0	224.44	0	96.71	0	1.96	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		96.07	0	19.1992	0	36.4425	0	26.206	0	226.88	0	97.76	0	1.92	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		91.28	0	19.2062	0	36.4421	0	26.203	0	228.66	0	98.54	0	2.04	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		86.52	0	19.2113	0	36.4423	0	26.202	0	229.44	0	98.88	0	1.66	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		81.15	0	19.2217	0	36.4428	0	26.2	0	230.33	0	99.28	0	1.61	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		76.73	0	19.2337	0	36.4384	0	26.193	0	230.88	0	99.54	0	1.36	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		71.68	0	19.237	0	36.4318	0	26.187	0	231.55	0	99.83	0	1.84	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		66.38	0	19.2422	0	36.4275	0	26.182	0	232.43	0	100.22	0	1.82	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		61.43	0	19.2546	0	36.4264	0	26.178	0	233.21	0	100.58	0	1.35	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		56.33	0	19.2722	0	36.4279	0	26.175	0	233.77	0	100.85	0	1.09	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		51.63	0	19.3328	0	36.4327	0	26.163	0	234.43	0	101.25	0	1.14	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		46.58	0	19.3786	0	36.4365	0	26.155	0	235.10	0	101.63	0	0.81	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		41.5	0	19.3858	0	36.4344	0	26.151	0	235.65	0	101.88	0	0.80	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		36.48	0	19.368	0	36.4176	0	26.141	0	236.32	0	102.13	0	0.79	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		31.38	0	19.3661	0	36.4171	0	26.141	0	236.87	0	102.36	0	1.18	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		26.8	0	19.3635	0	36.4147	0	26.14	0	237.65	0	102.69	0	1.12	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		21.77	0	19.3595	0	36.4088	0	26.136	0	237.98	0	102.82	0	1.39	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		16.57	0	19.359	0	36.4098	0	26.137	0	238.32	0	102.97	0	1.14	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		11.84	0	19.3579	0	36.4076	0	26.135	0	238.76	0	103.16	0	0.99	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401		7.66	0	19.3591	0	36.4074	0	26.135	0	238.87	0	103.21	0	1.49	0	
6976BERMUDA	93	C	3/4/2012	17:22	301.534	37.401																
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		998.4	0	4.9443	0	35.0077	0	27.649	0	254.75	0	80.54	0	21.46	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		951.3	0	5.1851	0	35.0166	0	27.627	0	248.20	0	78.93	0	22.03	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		901.18	0	5.4435	0	35.0255	0	27.603	0	239.76	0	76.72	0	22.51	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		851.68	0	5.8096	0	35.0325	0	27.563	0	228.88	0	73.88	0	23.14	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		801.15	0	6.1147	0	35.0462	0	27.535	0	217.67	0	70.77	0	23.29	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		751.57	0	6.7745	0	35.0698	0	27.467	0	198.58	0	65.57	0	24.77	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		701.25	0	7.6584	0	35.1035	0	27.371	0	179.60	0	60.53	0	25.34	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		651.05	0	8.2095	0	35.1275	0	27.31	0	163.84	0	55.92	0	26.88	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		601.48	0	9.2231	0	35.1982	0	27.212	0	148.52	0	51.88	0	26.06	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		550.71	0	10.3172	0	35.2964	0	27.115	0	138.08	0	49.44	0	25.86	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		501.51	0	11.3307	0	35.421	0	27.042	0	137.42	0	50.32	0	23.95	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		451.14	0	12.9398	0	35.6548	0	26.938	0	140.64	0	53.35	0	20.80	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		400.42	0	14.4431	0	35.8887	0	26.833	0	150.07	0	58.78	0	16.17	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		380.88	0	14.9015	0	35.9683	0	26.804	0	154.51	0	61.11	0	15.48	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		361.23	0	15.4131	0	36.0597	0	26.771	0	158.84	0	63.50	0	14.02	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		351.54	0	15.5702	0	36.0906	0	26.763	0	161.95	0	64.96	0	13.68	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		341.35	0	15.7935	0	36.1326	0	26.75	0	165.72	0	66.78	0	12.32	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		331.07	0	15.9602	0	36.1636	0	26.739	0	169.16	0	68.40	0	11.96	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		321.65	0	16.1218	0	36.1944	0	26.729	0	172.27	0	69.90	0	11.58	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		311.04	0	16.3345	0	36.2327	0	26.714	0	174.49	0	71.11	0	10.74	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		300.98	0	16.4953	0	36.2633	0	26.703	0	177.27	0	72.48	0	10.70	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		290.9	0	16.6955	0	36.2999	0	26.688	0	178.82	0	73.41	0	9.74	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		281.58	0	16.9433	0	36.3455	0	26.67	0	181.37	0	74.84	0	8.64	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		271.34	0	17.0397	0	36.3613	0	26.661	0	183.37	0	75.81	0	8.58	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		260.85	0	17.224	0	36.4053	0	26.655	0	185.81	0	77.11	0	7.44	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		251.26	0	17.2393	0	36.3986	0	26.646	0	190.14	0	78.93	0	8.16	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		241.25	0	17.3825	0	36.4265	0	26.636	0	190.48	0	79.30	0	8.07	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		231.07	0	17.5297	0	36.455	0	26.626	0	191.36	0	79.91	0	7.46	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		221.37	0	17.6781	0	36.4848	0	26.616	0	193.58	0	81.08	0	6.59	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		211.39	0	17.8163	0	36.5134	0	26.607	0	197.91	0	83.12	0	5.76	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		201.63	0	17.8318	0	36.5031	0	26.594	0	196.80	0	82.68	0	6.15	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		191.58	0	17.9057	0	36.4908	0	26.566	0	192.47	0	80.97	0	7.25	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		180.77	0	18.0036	0	36.5028	0	26.553	0	187.81	0	79.16	0	7.95	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		170.81	0	18.0267	0	36.4955	0	26.541	0	179.82	0	75.82	0	7.96	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		161.08	0	18.0625	0	36.4895	0	26.527	0	175.38	0	73.99	0	8.55	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		151.4	0	18.3096	0	36.5268	0	26.499	0	171.72	0	72.80	0	7.45	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		141.71	0	18.4803	0	36.5541	0	26.48	0	172.94	0	73.57	0	6.95	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		130.78	0	18.6486	0	36.5642	0	26.447	0	171.38	0	73.14	0	7.59	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		121.23	0	18.9849	0	36.5976	0	26.392	0	166.17	0	71.38	0	8.02	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		110.76	0	19.1687	0	36.6131	0	26.359	0	161.28	0	69.52	0	7.47	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		101.68	0	19.1749	0	36.5517	0	26.305	0	161.39	0	69.55	0	6.92	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		96.34	0	19.0852	0	36.4719	0	26.259	0	168.50	0	72.46	0	5.46	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		91.55	0	18.7771	0	36.2702	0	26.165	0	179.71	0	76.75	0	4.91	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		86.55	0	18.8405	0	36.2829	0	26.16	0	192.92	0	82.49	0	4.60	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		81.13	0	18.8733	0	36.2884	0	26.156	0	200.24	0	85.68	0	4.82	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		76.57	0	19.0128	0	36.3279	0	26.155	0	203.91	0	87.49	0	3.91	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		71.32	0	19.0349	0	36.3327	0	26.153	0	206.68	0	88.72	0	4.72	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		66.55	0	19.0576	0	36.3374	0	26.152	0	208.46	0	89.53	0	4.68	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		61.47	0	19.0917	0	36.3467	0	26.151	0	209.46	0	90.02	0	4.52	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		56.66	0	19.1291	0	36.3548	0	26.149	0	209.79	0	90.23	0	4.18	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		51.53	0	19.2118	0	36.3767	0	26.146	0	211.90	0	91.29	0	3.98	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		46.75	0	19.334	0	36.4108	0	26.144	0	214.45	0	92.61	0	4.21	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		41.8	0	19.3707	0	36.4223	0	26.145	0	216.34	0	93.50	0	3.77	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		36.36	0	19.3821	0	36.4259	0	26.145	0	217.12	0	93.86	0	3.96	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		31.58	0	19.4243	0	36.4391	0	26.145	0	217.56	0	94.13	0	3.59	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		26.62	0	19.4155	0	36.4378	0	26.147	0	217.78	0	94.21	0	4.33	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		21.8	0	19.4225	0	36.4402	0	26.147	0	218.45	0	94.51	0	3.50	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		16.96	0	19.4206	0	36.4406	0	26.148	0	218.78	0	94.65	0	3.33	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		11.67	0	19.4172	0	36.4389	0	26.147	0	219.11	0	94.79	0	3.39	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372		7.83	0	19.4185	0	36.4402	0	26.148	0	219.23	0	94.84	0	3.92	0	
6976BERMUDA	94	C	3/9/2012	21:46	301.985	38.372																
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		999.15	0	6.7432	0	35.0608	0	27.464	0	201.69	0	66.55	0	23.82	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		951.33	0	7.7297	0	35.1095	0	27.366	0	179.82	0	60.71	0	25.65	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		901.71	0	8.6521	0	35.162	0	27.272	0	158.95	0	54.81	0	26.52	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		851.45	0	9.7151	0	35.2626	0	27.187	0	151.40	0	53.49	0	24.90	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		801	0	10.7304	0	35.3675	0	27.103	0	150.85	0	54.51	0	24.10	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		750.32	0	11.8578	0	35.5125	0	27.023	0	155.62	0	57.66	0	21.22	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		701.54	0	12.8236	0	35.6517	0	26.958	0	168.61	0	63.80	0	17.81	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		651	0	13.7824	0	35.7317	0	26.836	0	181.93	0	70.25	0	15.13	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		601.08	0	14.5647	0	35.6372	0	26.595	0	186.04	0	72.94	0	14.53	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		551.42	0	15.4467	0	35.7102	0	26.468	0	187.92	0	75.02	0	14.23	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		500.81	0	16.3292	0	35.7861	0	26.336	0	196.58	0	79.88	0	14.06	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		451.13	0	16.8737	0	36.003	0	26.395	0	199.36	0	81.98	0	14.13	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		400.75	0	17.4376	0	36.3664	0	26.572	0	206.57	0	86.06	0	11.96	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		380.92	0	17.5421	0	36.4407	0	26.61	0	205.13	0	85.67	0	7.01	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		360.83	0	17.6958	0	36.4883	0	26.614	0	205.91	0	86.27	0	5.98	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		351.52	0	17.7467	0	36.5021	0	26.614	0	206.46	0	86.59	0	6.13	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		340.77	0	17.7953	0	36.5123	0	26.611	0	206.68	0	86.77	0	5.67	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		331.21	0	17.822	0	36.5197	0	26.611	0	206.68	0	86.82	0	5.82	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		321.55	0	17.9041	0	36.5319	0	26.601	0	207.02	0	87.10	0	6.00	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		310.6	0	17.9583	0	36.5417	0	26.597	0	207.46	0	87.38	0	5.19	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		301.32	0	17.9881	0	36.5453	0	26.593	0	207.35	0	87.39	0	4.94	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		291.31	0	18.0268	0	36.5497	0	26.587	0	207.02	0	87.31	0	5.57	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		281.56	0	18.0675	0	36.5553	0	26.582	0	206.68	0	87.24	0	4.69	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		271.68	0	18.1577	0	36.5623	0	26.566	0	206.02	0	87.11	0	4.96	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		261.65	0	18.198	0	36.5692	0	26.562	0	205.57	0	87.00	0	4.87	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		251.14	0	18.2698	0	36.5729	0	26.548	0	204.80	0	86.79	0	4.96	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		241.64	0	18.4123	0	36.575	0	26.515	0	204.35	0	86.83	0	4.40	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		230.92	0	18.5231	0	36.5332	0	26.452	0	207.24	0	88.22	0	4.16	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		221.24	0	18.5468	0	36.508	0	26.425	0	214.34	0	91.27	0	2.90	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		210.95	0	18.5444	0	36.4967	0	26.415	0	222.33	0	94.66	0	2.58	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		201.46	0	18.5224	0	36.4857	0	26.412	0	225.11	0	95.80	0	2.64	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		191.16	0	18.4995	0	36.4729	0	26.406	0	226.88	0	96.51	0	2.50	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		180.92	0	18.4758	0	36.4605	0	26.402	0	229.55	0	97.59	0	2.12	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		170.59	0	18.4675	0	36.4559	0	26.4	0	231.44	0	98.37	0	1.78	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		161.52	0	18.5252	0	36.4728	0	26.4	0	232.10	0	98.77	0	1.97	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		151.54	0	18.5453	0	36.4776	0	26.399	0	233.43	0	99.38	0	1.44	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		141.61	0	18.5492	0	36.4775	0	26.398	0	233.88	0	99.58	0	1.96	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		130.86	0	18.5511	0	36.4776	0	26.398	0	234.32	0	99.77	0	1.93	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		121.48	0	18.561	0	36.4754	0	26.393	0	234.54	0	99.88	0	1.65	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		111.09	0	18.598	0	36.4757	0	26.384	0	234.88	0	100.09	0	1.16	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		101.14	0	18.6805	0	36.4854	0	26.372	0	235.65	0	100.58	0	1.57	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		96.63	0	18.6878	0	36.4895	0	26.374	0	236.10	0	100.79	0	1.41	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		91.32	0	18.7403	0	36.4836	0	26.356	0	236.76	0	101.17	0	1.21	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		86.67	0	18.7472	0	36.4926	0	26.362	0	237.43	0	101.47	0	1.22	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		81.08	0	18.7561	0	36.4911	0	26.358	0	238.10	0	101.77	0	1.68	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		76.32	0	18.7578	0	36.4932	0	26.36	0	238.21	0	101.83	0	1.25	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		71.23	0	18.7562	0	36.4977	0	26.364	0	238.65	0	102.02	0	0.99	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		66.12	0	18.7537	0	36.5012	0	26.367	0	238.98	0	102.16	0	1.27	0	
6976BERMUDA	95	C	3/15/2012	01:54	300.541	37.747		61.01	0	18.7548	0	36.5011	0	26.367	0	239.32	0	102.30	0	1.35	0	
