//0
//Oxygen, 1.045
//Nitrate, 1, 1, 0,0,
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		748.00	0	4.1130	0	34.2180	0	27.152	0	245.99	0	75.83	0		8	0.01	0	0.000140	0	1.73	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		746.00	0	4.1130	0	34.2180	0	27.152	0	246.20	0	75.89	0		8	0.01	0	0.000141	0	1.77	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		744.00	0	4.1110	0	34.2160	0	27.151	0	246.41	0	75.95	0		8	0.01	0	0.000140	0	1.74	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		742.00	0	4.1190	0	34.2160	0	27.150	0	246.52	0	76.00	0		8	0.01	0	0.000149	0	1.74	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		740.00	0	4.1230	0	34.2150	0	27.149	0	246.72	0	76.07	0		8	0.00	0	0.000141	0	1.73	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		738.00	0	4.1270	0	34.2150	0	27.149	0	247.04	0	76.17	0		8	0.00	0	0.000151	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		736.00	0	4.1870	0	34.2210	0	27.147	0	246.41	0	76.09	0		8	0.01	0	0.000140	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		734.00	0	4.2260	0	34.2240	0	27.145	0	245.37	0	75.84	0		8	0.01	0	0.000151	0	1.73	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		732.00	0	4.2030	0	34.2200	0	27.145	0	245.58	0	75.86	0		8	0.00	0	0.000143	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		730.00	0	4.2240	0	34.2190	0	27.142	0	245.89	0	76.00	0		8	0.01	0	0.000140	0	1.72	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		728.00	0	4.2460	0	34.2200	0	27.140	0	245.99	0	76.07	0		8	0.01	0	0.000141	0	1.72	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		726.00	0	4.2540	0	34.2190	0	27.138	0	245.99	0	76.09	0		8	0.00	0	0.000140	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		724.00	0	4.2610	0	34.2170	0	27.136	0	246.41	0	76.23	0		8	0.01	0	0.000142	0	1.72	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		722.00	0	4.2650	0	34.2170	0	27.136	0	246.62	0	76.30	0		8	0.00	0	0.000143	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		720.00	0	4.2720	0	34.2160	0	27.134	0	246.93	0	76.41	0		8	0.00	0	0.000141	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		718.00	0	4.2720	0	34.2130	0	27.132	0	247.67	0	76.63	0		8	0.01	0	0.000141	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		716.00	0	4.2740	0	34.2100	0	27.129	0	248.50	0	76.90	0		8	0.01	0	0.000152	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		714.00	0	4.2890	0	34.2080	0	27.126	0	249.13	0	77.12	0		8	0.01	0	0.000141	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		712.00	0	4.3240	0	34.2080	0	27.122	0	249.76	0	77.38	0		8	0.00	0	0.000150	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		710.00	0	4.3490	0	34.2080	0	27.120	0	250.17	0	77.55	0		8	0.00	0	0.000147	0	1.66	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		708.00	0	4.3660	0	34.2090	0	27.119	0	250.49	0	77.68	0		8	0.01	0	0.000144	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		706.00	0	4.4010	0	34.2100	0	27.116	0	250.49	0	77.75	0		8	0.01	0	0.000145	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		704.00	0	4.4340	0	34.2130	0	27.114	0	250.17	0	77.72	0		8	0.00	0	0.000141	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		702.00	0	4.4530	0	34.2130	0	27.112	0	249.96	0	77.69	0	28.60	0	0.00	0	0.000143	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		700.00	0	4.4420	0	34.2090	0	27.110	0	250.38	0	77.79	0		8	0.01	0	0.000145	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		698.00	0	4.4710	0	34.2110	0	27.109	0	250.49	0	77.88	0		8	0.01	0	0.000143	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		696.00	0	4.5340	0	34.2180	0	27.108	0	249.86	0	77.81	0		8	0.00	0	0.000143	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		694.00	0	4.5940	0	34.2240	0	27.106	0	248.71	0	77.57	0		8	0.00	0	0.000140	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		692.00	0	4.6410	0	34.2290	0	27.105	0	247.56	0	77.30	0		8	0.01	0	0.000144	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		690.00	0	4.6670	0	34.2330	0	27.105	0	246.62	0	77.05	0		8	0.01	0	0.000143	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		688.00	0	4.6710	0	34.2320	0	27.104	0	246.31	0	76.96	0		8	0.01	0	0.000143	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		686.00	0	4.6720	0	34.2300	0	27.102	0	246.31	0	76.96	0		8	0.00	0	0.000143	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		684.00	0	4.7270	0	34.2360	0	27.101	0	246.31	0	77.07	0		8	0.00	0	0.000143	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		682.00	0	4.7660	0	34.2410	0	27.100	0	245.37	0	76.85	0		8	0.01	0	0.000145	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		680.00	0	4.7710	0	34.2420	0	27.100	0	244.95	0	76.73	0		8	0.01	0	0.000145	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		678.00	0	4.8580	0	34.2500	0	27.097	0	244.11	0	76.63	0		8	0.00	0	0.000145	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		676.00	0	4.9260	0	34.2570	0	27.095	0	242.65	0	76.30	0		8	0.01	0	0.000140	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		674.00	0	4.9390	0	34.2590	0	27.095	0	241.81	0	76.06	0		8	0.00	0	0.000150	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		672.00	0	4.9520	0	34.2610	0	27.095	0	241.50	0	75.99	0		8	0.00	0	0.000143	0	1.73	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		670.00	0	4.9690	0	34.2630	0	27.095	0	241.19	0	75.92	0		8	0.00	0	0.000145	0	1.73	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		668.00	0	5.0090	0	34.2650	0	27.092	0	240.77	0	75.86	0		8	0.01	0	0.000143	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		666.00	0	5.0560	0	34.2680	0	27.089	0	240.35	0	75.82	0		8	0.01	0	0.000141	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		664.00	0	5.0720	0	34.2680	0	27.087	0	240.14	0	75.78	0		8	0.01	0	0.000150	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		662.00	0	5.0210	0	34.2560	0	27.083	0	241.19	0	76.01	0		8	0.01	0	0.000146	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		660.00	0	4.9830	0	34.2470	0	27.080	0	243.07	0	76.53	0		8	0.01	0	0.000143	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		658.00	0	4.9430	0	34.2370	0	27.077	0	244.95	0	77.04	0		8	0.01	0	0.000145	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		656.00	0	4.9200	0	34.2310	0	27.075	0	246.83	0	77.59	0		8	0.01	0	0.000145	0	1.64	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		654.00	0	4.9170	0	34.2290	0	27.074	0	248.08	0	77.98	0		8	0.01	0	0.000145	0	1.62	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		652.00	0	4.9420	0	34.2320	0	27.073	0	248.50	0	78.16	0		8	0.00	0	0.000147	0	1.65	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		650.00	0	5.0060	0	34.2380	0	27.071	0	247.98	0	78.12	0	27.60	0	0.01	0	0.000242	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		648.00	0	5.0520	0	34.2440	0	27.070	0	246.93	0	77.87	0		8	0.00	0	0.000143	0	1.66	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		646.00	0	5.0780	0	34.2460	0	27.069	0	246.31	0	77.73	0		8	0.00	0	0.000143	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		644.00	0	5.0850	0	34.2470	0	27.069	0	245.99	0	77.64	0		8	0.00	0	0.000145	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		642.00	0	5.1420	0	34.2540	0	27.067	0	245.37	0	77.55	0		8	0.01	0	0.000147	0	1.64	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		640.00	0	5.2090	0	34.2610	0	27.065	0	244.11	0	77.28	0		8	0.01	0	0.000150	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		638.00	0	5.2590	0	34.2680	0	27.065	0	242.75	0	76.95	0		8	0.00	0	0.000142	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		636.00	0	5.2980	0	34.2740	0	27.065	0	241.50	0	76.63	0		8	0.00	0	0.000140	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		634.00	0	5.3350	0	34.2780	0	27.064	0	240.66	0	76.43	0		8	0.01	0	0.000153	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		632.00	0	5.3840	0	34.2840	0	27.063	0	239.83	0	76.26	0		8	0.01	0	0.000141	0	1.66	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		630.00	0	5.4030	0	34.2870	0	27.063	0	238.99	0	76.03	0		8	0.01	0	0.000145	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		628.00	0	5.3930	0	34.2850	0	27.062	0	238.68	0	75.91	0		8	0.00	0	0.000140	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		626.00	0	5.3200	0	34.2700	0	27.059	0	240.04	0	76.20	0		8	0.00	0	0.000142	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		624.00	0	5.2750	0	34.2610	0	27.057	0	241.92	0	76.71	0		8	0.00	0	0.000142	0	1.65	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		622.00	0	5.2760	0	34.2600	0	27.057	0	243.07	0	77.08	0		8	0.00	0	0.000145	0	1.65	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		620.00	0	5.2770	0	34.2600	0	27.056	0	243.59	0	77.24	0		8	0.01	0	0.000155	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		618.00	0	5.2790	0	34.2600	0	27.056	0	243.90	0	77.35	0		8	0.00	0	0.000144	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		616.00	0	5.2850	0	34.2610	0	27.056	0	243.90	0	77.36	0		8	0.00	0	0.000144	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		614.00	0	5.3170	0	34.2640	0	27.055	0	243.59	0	77.32	0		8	0.00	0	0.000147	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		612.00	0	5.3490	0	34.2670	0	27.053	0	243.17	0	77.25	0		8	0.01	0	0.000145	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		610.00	0	5.3680	0	34.2690	0	27.053	0	242.75	0	77.15	0		8	0.00	0	0.000145	0	1.65	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		608.00	0	5.4260	0	34.2750	0	27.051	0	242.02	0	77.03	0		8	0.00	0	0.000143	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		606.00	0	5.4830	0	34.2820	0	27.049	0	241.19	0	76.87	0		8	0.00	0	0.000144	0	1.65	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		604.00	0	5.5710	0	34.2910	0	27.046	0	239.83	0	76.60	0		8	0.01	0	0.000148	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		602.00	0	5.6140	0	34.2950	0	27.044	0	238.78	0	76.34	0	26.90	0	0.01	0	0.000145	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		600.00	0	5.6320	0	34.2980	0	27.044	0	238.16	0	76.18	0		8	0.01	0	0.000145	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		598.00	0	5.6590	0	34.3000	0	27.042	0	237.84	0	76.13	0		8	0.00	0	0.000144	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		596.00	0	5.6890	0	34.3020	0	27.040	0	237.53	0	76.08	0		8	0.01	0	0.000142	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		594.00	0	5.7050	0	34.3040	0	27.040	0	237.32	0	76.05	0		8	0.00	0	0.000146	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		592.00	0	5.7080	0	34.3050	0	27.040	0	237.32	0	76.05	0		8	0.01	0	0.000145	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		590.00	0	5.7110	0	34.3050	0	27.040	0	237.11	0	75.99	0		8	0.00	0	0.000142	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		588.00	0	5.7240	0	34.3060	0	27.039	0	237.11	0	76.01	0		8	0.01	0	0.000164	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		586.00	0	5.7310	0	34.3060	0	27.038	0	237.01	0	75.99	0		8	0.00	0	0.000145	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		584.00	0	5.7490	0	34.3060	0	27.036	0	236.90	0	75.99	0		8	0.01	0	0.000151	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		582.00	0	5.7650	0	34.3070	0	27.035	0	237.01	0	76.05	0		8	0.01	0	0.000147	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		580.00	0	5.7760	0	34.3080	0	27.034	0	237.01	0	76.07	0		8	0.00	0	0.000144	0	1.66	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		578.00	0	5.7860	0	34.3070	0	27.032	0	237.11	0	76.13	0		8	0.01	0	0.000144	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		576.00	0	5.7890	0	34.3070	0	27.032	0	237.22	0	76.16	0		8	0.01	0	0.000143	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		574.00	0	5.7970	0	34.3060	0	27.030	0	237.42	0	76.25	0		8	0.00	0	0.000145	0	1.66	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		572.00	0	5.8110	0	34.3070	0	27.029	0	237.42	0	76.27	0		8	0.01	0	0.000145	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		570.00	0	5.8460	0	34.3090	0	27.026	0	237.42	0	76.33	0		8	0.00	0	0.000144	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		568.00	0	5.9010	0	34.3130	0	27.022	0	237.01	0	76.30	0		8	0.00	0	0.000144	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		566.00	0	5.9660	0	34.3190	0	27.019	0	236.38	0	76.22	0		8	0.01	0	0.000143	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		564.00	0	6.0230	0	34.3260	0	27.017	0	235.75	0	76.12	0		8	0.00	0	0.000144	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		562.00	0	6.0650	0	34.3310	0	27.016	0	235.02	0	75.96	0		8	0.01	0	0.000142	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		560.00	0	6.1360	0	34.3390	0	27.013	0	234.18	0	75.82	0		8	0.01	0	0.000145	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		558.00	0	6.1590	0	34.3410	0	27.012	0	233.45	0	75.63	0		8	0.01	0	0.000144	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		556.00	0	6.1670	0	34.3420	0	27.012	0	233.14	0	75.54	0		8	0.00	0	0.000152	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		554.00	0	6.1700	0	34.3430	0	27.012	0	233.14	0	75.55	0		8	0.01	0	0.000151	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		552.00	0	6.1790	0	34.3420	0	27.010	0	233.14	0	75.56	0		8	0.01	0	0.000172	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		550.00	0	6.2030	0	34.3440	0	27.008	0	233.24	0	75.64	0	26.00	0	0.01	0	0.000143	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		548.00	0	6.2220	0	34.3460	0	27.008	0	233.14	0	75.64	0		8	0.01	0	0.000142	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		546.00	0	6.2300	0	34.3470	0	27.007	0	233.14	0	75.66	0		8	0.01	0	0.000142	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		544.00	0	6.2560	0	34.3490	0	27.006	0	232.93	0	75.63	0		8	0.01	0	0.000141	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		542.00	0	6.3060	0	34.3520	0	27.001	0	232.62	0	75.62	0		8	0.01	0	0.000145	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		540.00	0	6.3220	0	34.3540	0	27.001	0	232.51	0	75.62	0		8	0.01	0	0.000150	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		538.00	0	6.3400	0	34.3560	0	27.000	0	232.41	0	75.62	0		8	0.00	0	0.000143	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		536.00	0	6.3570	0	34.3570	0	26.999	0	232.41	0	75.65	0		8	0.01	0	0.000143	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		534.00	0	6.3750	0	34.3590	0	26.998	0	232.30	0	75.65	0		8	0.00	0	0.000146	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		532.00	0	6.3850	0	34.3600	0	26.997	0	232.30	0	75.66	0		8	0.00	0	0.000145	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		530.00	0	6.3940	0	34.3610	0	26.997	0	232.30	0	75.68	0		8	0.00	0	0.000147	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		528.00	0	6.4220	0	34.3620	0	26.994	0	232.20	0	75.70	0		8	0.01	0	0.000141	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		526.00	0	6.4840	0	34.3660	0	26.989	0	232.20	0	75.81	0		8	0.01	0	0.000143	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		524.00	0	6.5180	0	34.3690	0	26.987	0	232.20	0	75.87	0		8	0.00	0	0.000145	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		522.00	0	6.5370	0	34.3720	0	26.987	0	232.20	0	75.91	0		8	0.00	0	0.000146	0	1.72	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		520.00	0	6.5590	0	34.3750	0	26.986	0	231.99	0	75.88	0		8	0.01	0	0.000146	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		518.00	0	6.5990	0	34.3790	0	26.984	0	231.68	0	75.85	0		8	0.01	0	0.000150	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		516.00	0	6.6390	0	34.3830	0	26.982	0	231.36	0	75.82	0		8	0.00	0	0.000150	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		514.00	0	6.7200	0	34.3910	0	26.977	0	230.63	0	75.72	0		8	0.00	0	0.000144	0	1.73	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		512.00	0	6.7620	0	34.3960	0	26.976	0	230.00	0	75.59	0		8	0.01	0	0.000141	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		510.00	0	6.7960	0	34.4000	0	26.974	0	229.69	0	75.55	0		8	0.01	0	0.000145	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		508.00	0	6.8310	0	34.4030	0	26.972	0	229.38	0	75.51	0		8	0.00	0	0.000143	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		506.00	0	6.8640	0	34.4070	0	26.970	0	229.17	0	75.50	0		8	0.00	0	0.000148	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		504.00	0	6.8980	0	34.4100	0	26.968	0	228.96	0	75.49	0		8	0.01	0	0.000145	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		502.00	0	6.9680	0	34.4160	0	26.963	0	228.65	0	75.52	0	24.30	0	0.01	0	0.000141	0	1.72	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		500.00	0	7.0050	0	34.4210	0	26.962	0	228.54	0	75.55	0		8	0.01	0	0.000146	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		498.00	0	7.0790	0	34.4270	0	26.957	0	228.02	0	75.51	0		8	0.01	0	0.000141	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		496.00	0	7.1250	0	34.4330	0	26.955	0	227.71	0	75.49	0		8	0.01	0	0.000150	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		494.00	0	7.1780	0	34.4400	0	26.953	0	227.18	0	75.41	0		8	0.01	0	0.000141	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		492.00	0	7.2170	0	34.4440	0	26.951	0	226.87	0	75.37	0		8	0.01	0	0.000140	0	1.74	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		490.00	0	7.2620	0	34.4490	0	26.948	0	226.66	0	75.39	0		8	0.01	0	0.000143	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		488.00	0	7.3010	0	34.4530	0	26.946	0	226.56	0	75.42	0		8	0.01	0	0.000141	0	1.72	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		486.00	0	7.3280	0	34.4560	0	26.944	0	226.45	0	75.43	0		8	0.01	0	0.000139	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		484.00	0	7.3710	0	34.4590	0	26.941	0	226.24	0	75.44	0		8	0.01	0	0.000141	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		482.00	0	7.3850	0	34.4610	0	26.940	0	226.56	0	75.57	0		8	0.00	0	0.000141	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		480.00	0	7.4150	0	34.4640	0	26.938	0	226.56	0	75.62	0		8	0.00	0	0.000141	0	1.77	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		478.00	0	7.4520	0	34.4670	0	26.935	0	226.66	0	75.72	0		8	0.01	0	0.000141	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		476.00	0	7.4890	0	34.4700	0	26.933	0	226.77	0	75.82	0		8	0.01	0	0.000140	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		474.00	0	7.4960	0	34.4710	0	26.932	0	227.08	0	75.94	0		8	0.01	0	0.000139	0	1.71	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		472.00	0	7.5070	0	34.4720	0	26.932	0	227.29	0	76.03	0		8	0.01	0	0.000143	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		470.00	0	7.5430	0	34.4760	0	26.929	0	227.18	0	76.06	0		8	0.00	0	0.000144	0	1.69	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		468.00	0	7.6170	0	34.4810	0	26.923	0	227.08	0	76.16	0		8	0.01	0	0.000143	0	1.65	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		466.10	0	7.6400	0	34.4840	0	26.922	0	227.18	0	76.23	0		8	0.00	0	0.000146	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		464.00	0	7.6480	0	34.4860	0	26.922	0	227.39	0	76.32	0		8	0.00	0	0.000148	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		462.00	0	7.6570	0	34.4870	0	26.922	0	227.50	0	76.37	0		8	0.01	0	0.000141	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		460.00	0	7.6780	0	34.4890	0	26.920	0	227.50	0	76.41	0		8	0.00	0	0.000154	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		458.00	0	7.7050	0	34.4900	0	26.917	0	227.50	0	76.45	0		8	0.00	0	0.000149	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		456.00	0	7.7220	0	34.4900	0	26.915	0	227.81	0	76.59	0		8	0.01	0	0.000148	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		454.00	0	7.7260	0	34.4900	0	26.914	0	228.23	0	76.74	0		8	0.01	0	0.000147	0	1.68	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		452.00	0	7.8080	0	34.5000	0	26.910	0	228.12	0	76.85	0	21.80	0	0.01	0	0.000150	0	1.70	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		450.00	0	7.9060	0	34.5120	0	26.905	0	226.97	0	76.64	0		8	0.01	0	0.000153	0	1.67	0
0037SoOcn	11	C	01/27/2015	17:53	10.365	-39.123		448.00	0	7.9400	0	34.5180	0	26.904	0	226.03	0	76.38	0		8	0.01	0	0.000162	0	1.70	0
